web_scraper_order,web_scraper_start_url,details,price,adress,image_link
"1765107533-527","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeons","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3916214"
"1765107533-528","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Lapin mâle engoura","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-male-engoura-3911550"
"1765107533-529","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeon","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3911548"
"1765107533-530","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poussins de caille","500CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-caille-3882380"
"1765107533-531","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Bleues d’Hollandes","15 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/bleues-dhollandes-3879030"
"1765107533-532","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poussins Bleues Hollandaises","1 500CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-bleues-hollandaises-3879015"
"1765107533-533","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poulet chair","4 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-chair-3869035"
"1765107533-534","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Brahmans Herminé et Cochins","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmans-hermine-et-cochins-3868279"
"1765107533-535","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poussin pintade","1 500CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-pintade-3859176"
"1765107533-536","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeon","3 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3856165"
"1765107533-537","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeon voyageur","7 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3856160"
"1765107533-538","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Diamant Mandarin Huppé","Prix sur demande","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/diamant-mandarin-huppe-3841798"
"1765107533-539","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeons voyageurs","2 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-3829942"
"1765107533-540","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poulets","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3820532"
"1765107533-541","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poulet de chair","3 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3820323"
"1765107533-542","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeons portugais espagnols","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-portugais-espagnols-3818868"
"1765107533-543","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeons espagnols","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-espagnols-3818867"
"1765107533-544","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poulets","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3818707"
"1765107533-545","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Pigeon Opal","Prix sur demande","Saly, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-opal-3817370"
"1765107533-546","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poulet de chair","3 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3812639"
"1765107533-547","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poulets","3 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3809817"
"1765107533-548","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Femelle herminé pur sang","45 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-hermine-pur-sang-3807013"
"1765107533-549","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poule Brahman","60 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahman-3803369"
"1765107533-550","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Poule Brahma","110 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-3803358"
"1765107533-551","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Femelles Manteau Opal","35 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelles-manteau-opal-3802372"
"1765108681-552","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Coqs","Prix sur demande","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coqs-4444985"
"1765108681-553","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4435893"
"1765108681-554","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapins","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4434579"
"1765108681-555","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereau","10 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-4433087"
"1765108681-556","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereau","10 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-4425850"
"1765108681-557","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Cochons d'Inde","15 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochons-dinde-4425812"
"1765108681-558","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons voyageur de compétition","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageur-de-competition-4418928"
"1765108681-559","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons","3 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4418917"
"1765108681-560","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon voyageur","5 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4418908"
"1765108681-561","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon","2 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-4418898"
"1765108681-562","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","35 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4408360"
"1765108681-563","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon voyageur","8 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4406776"
"1765108681-564","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon voyageur","8 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4406771"
"1765108681-565","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins","26 500CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-4399877"
"1765108681-566","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poule Brahma","25 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4389249"
"1765108681-567","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapins","20 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4384422"
"1765108681-568","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereau","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-4381621"
"1765108681-569","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons Culbutant français","50 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-culbutant-francais-4378163"
"1765108681-570","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poule Brahman herminé","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahman-hermine-4369295"
"1765108681-571","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4368816"
"1765108681-572","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons de race","350 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-de-race-4368566"
"1765108681-573","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4359251"
"1765108681-574","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin   Papillon","90 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-papillon-4347215"
"1765108681-575","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4337665"
"1765108681-576","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4337664"
"1765108681-577","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapins","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4336471"
"1765108681-578","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereaux","10 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4333705"
"1765108681-579","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereaux","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4324644"
"1765108681-580","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins de chair","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-chair-4323837"
"1765108681-581","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","40 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4312499"
"1765108681-582","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poules","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-4302571"
"1765108681-583","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4302356"
"1765108681-584","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","15 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4298076"
"1765108681-585","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","80 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4296184"
"1765108681-586","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins Brahmanes","30 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahmanes-4290482"
"1765108681-587","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Coq hermine","60 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-hermine-4290479"
"1765108681-588","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin nain Loutre","30 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-loutre-4289564"
"1765108681-589","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poulets  bleu Holland","6 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-bleu-holland-4287658"
"1765108681-590","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4287413"
"1765108681-591","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapins","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4287411"
"1765108681-592","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Messager","25 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-messager-4286623"
"1765108681-593","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poulets de chair","4 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4283570"
"1765108681-594","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Boulan","15 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulan-4277905"
"1765108681-595","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeon Boulan","45 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulan-4277890"
"1765108681-596","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereaux","10 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4268955"
"1765108681-597","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin","30 000CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4268327"
"1765108681-598","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poule Bleu Hollandais","7 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-bleu-hollandais-4224766"
"1765108681-599","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins cochin","7 500CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-cochin-4255246"
"1765108681-600","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapines","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapines-4249408"
"1765108681-601","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapin californien","Prix sur demande","Saly, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-californien-4248635"
"1765108681-602","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapereaux","45 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4244917"
"1765108681-603","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Poussins Brahmans","30 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahmans-4243414"
"1765108681-604","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Pigeons Mondains","50 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-mondains-4240446"
"1765108681-605","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","Lapine","Prix sur demande","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapine-4235319"
